time,V(1),V(2),V(3),I(V1),I(R1),I(L1),I(C1)
7.100000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.101000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.102000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.103000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.104000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.105000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.106000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.107000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.108000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.109000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.110000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.111000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.112000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.113000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.114000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.115000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.116000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.117000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.118000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.119000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.120000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.121000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.122000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.123000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.124000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.125000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.126000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.127000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.128000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.129000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.130000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.131000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.132000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.133000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.134000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.135000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.136000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.137000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.138000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.139000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.140000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.141000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.142000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.143000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.144000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.145000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.146000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.147000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.148000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.149000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.150000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.151000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.152000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.153000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.154000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.155000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.156000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.157000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.158000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.159000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.160000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.161000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.162000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.163000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.164000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.165000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.166000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.167000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.168000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.169000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.170000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.171000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.172000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.173000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.174000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.175000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.176000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.177000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.178000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.179000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.180000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.181000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.182000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.183000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.184000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.185000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.186000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.187000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.188000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.189000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.190000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.191000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.192000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.193000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.194000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.195000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.196000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.197000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.198000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.199000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.200000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.201000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.202000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.203000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.204000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.205000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.206000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.207000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.208000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.209000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.210000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.211000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.212000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.213000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.214000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.215000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.216000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.217000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.218000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.219000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.220000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.221000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.222000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.223000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.224000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.225000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.226000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.227000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.228000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.229000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.230000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.231000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.232000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.233000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.234000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.235000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.236000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.237000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.238000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.239000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.240000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.241000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.242000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.243000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.244000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.245000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.246000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.247000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.248000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.249000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.250000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.251000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.252000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.253000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.254000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.255000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.256000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.257000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.258000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.259000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.260000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.261000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.262000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.263000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.264000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.265000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.266000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.267000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.268000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.269000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.270000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.271000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.272000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.273000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.274000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.275000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.276000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.277000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.278000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.279000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.280000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.281000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.282000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.283000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.284000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.285000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.286000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.287000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.288000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.289000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.290000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.291000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.292000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.293000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.294000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.295000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.296000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.297000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.298000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.299000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.300000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.301000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.302000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.303000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.304000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.305000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.306000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.307000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.308000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.309000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.310000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.311000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
7.312000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
7.313000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
